    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE
    7985          7985     0.0057   1.000E+00   0.1075   0.0036   8.480E-16   7.94272097E-02   2.85361143E-03
    7986          7986     0.0057   1.000E+00   0.1075   0.0036   9.283E-16   7.94272160E-02   2.85362752E-03
    7987          7987     0.0058   1.000E+00   0.1076   0.0036   9.482E-16   7.94272222E-02   2.85364360E-03
    7988          7988     0.0057   1.000E+00   0.1076   0.0036   9.193E-16   7.94272283E-02   2.85365969E-03
    7989          7989     0.0057   1.000E+00   0.1076   0.0036   9.487E-16   7.94272344E-02   2.85367578E-03
    7990          7990     0.0057   1.000E+00   0.1076   0.0036   9.115E-16   7.94272404E-02   2.85369186E-03
    7991          7991     0.0057   1.000E+00   0.1076   0.0036   9.202E-16   7.94272464E-02   2.85370794E-03
    7992          7992     0.0057   1.000E+00   0.1076   0.0036   8.651E-16   7.94272524E-02   2.85372402E-03
    7993          7993     0.0057   1.000E+00   0.1076   0.0036   8.799E-16   7.94272583E-02   2.85374010E-03
    7994          7994     0.0057   1.000E+00   0.1076   0.0036   8.177E-16   7.94272642E-02   2.85375618E-03
    7995          7995     0.0057   1.000E+00   0.1076   0.0036   8.246E-16   7.94272700E-02   2.85377225E-03
    7996          7996     0.0057   1.000E+00   0.1076   0.0036   8.155E-16   7.94272757E-02   2.85378833E-03
    7997          7997     0.0058   1.000E+00   0.1076   0.0036   8.619E-16   7.94272815E-02   2.85380440E-03
    7998          7998     0.0058   1.000E+00   0.1076   0.0036   9.311E-16   7.94272871E-02   2.85382047E-03
    7999          7999     0.0057   1.000E+00   0.1076   0.0036   9.311E-16   7.94272928E-02   2.85383653E-03
    8000          8000     0.0057   1.000E+00   0.1076   0.0036   9.099E-16   7.94272984E-02   2.85385260E-03
    8001          8001     0.0057   1.000E+00   0.1076   0.0036   9.893E-16   7.94273039E-02   2.85386866E-03
    8002          8002     0.0057   1.000E+00   0.1076   0.0036   8.585E-16   7.94273094E-02   2.85388473E-03
    8003          8003     0.0057   1.000E+00   0.1076   0.0036   8.649E-16   7.94273149E-02   2.85390079E-03
    8004          8004     0.0057   1.000E+00   0.1076   0.0036   8.682E-16   7.94273203E-02   2.85391684E-03
    8005          8005     0.0057   1.000E+00   0.1076   0.0036   8.646E-16   7.94273256E-02   2.85393290E-03
    8006          8006     0.0057   1.000E+00   0.1076   0.0036   9.462E-16   7.94273309E-02   2.85394895E-03
    8007          8007     0.0057   1.000E+00   0.1076   0.0036   9.828E-16   7.94273362E-02   2.85396500E-03
    8008          8008     0.0057   1.000E+00   0.1076   0.0036   8.805E-16   7.94273414E-02   2.85398105E-03
    8009          8009     0.0057   1.000E+00   0.1076   0.0036   9.493E-16   7.94273466E-02   2.85399710E-03
    8010          8010     0.0060   1.000E+00   0.1076   0.0036   9.291E-16   7.94273517E-02   2.85401314E-03
    8011          8011     0.0057   1.000E+00   0.1076   0.0036   9.598E-16   7.94273568E-02   2.85402918E-03
    8012          8012     0.0057   1.000E+00   0.1076   0.0036   8.954E-16   7.94273618E-02   2.85404522E-03
    8013          8013     0.0060   1.000E+00   0.1076   0.0036   8.019E-16   7.94273668E-02   2.85406126E-03
    8014          8014     0.0069   1.000E+00   0.1076   0.0036   8.659E-16   7.94273717E-02   2.85407729E-03
    8015          8015     0.0058   1.000E+00   0.1076   0.0036   1.000E-15   7.94273766E-02   2.85409333E-03
    8016          8016     0.0058   1.000E+00   0.1076   0.0036   1.070E-15   7.94273815E-02   2.85410936E-03
    8017          8017     0.0058   1.000E+00   0.1076   0.0036   1.107E-15   7.94273863E-02   2.85412538E-03
    8018          8018     0.0057   1.000E+00   0.1076   0.0036   8.570E-16   7.94273911E-02   2.85414141E-03
    8019          8019     0.0057   1.000E+00   0.1076   0.0036   1.014E-15   7.94273958E-02   2.85415743E-03
    8020          8020     0.0057   1.000E+00   0.1076   0.0036   8.111E-16   7.94274004E-02   2.85417345E-03
    8021          8021     0.0058   1.000E+00   0.1076   0.0036   8.197E-16   7.94274050E-02   2.85418947E-03
    8022          8022     0.0057   1.000E+00   0.1076   0.0036   9.873E-16   7.94274096E-02   2.85420548E-03
    8023          8023     0.0057   1.000E+00   0.1076   0.0036   9.404E-16   7.94274141E-02   2.85422149E-03
    8024          8024     0.0058   1.000E+00   0.1076   0.0036   8.820E-16   7.94274186E-02   2.85423750E-03
    8025          8025     0.0057   1.000E+00   0.1076   0.0036   8.413E-16   7.94274231E-02   2.85425351E-03
    8026          8026     0.0057   1.000E+00   0.1076   0.0036   9.158E-16   7.94274275E-02   2.85426951E-03
    8027          8027     0.0057   1.000E+00   0.1076   0.0036   1.182E-15   7.94274318E-02   2.85428552E-03
    8028          8028     0.0057   1.000E+00   0.1076   0.0036   8.025E-16   7.94274361E-02   2.85430152E-03
    8029          8029     0.0058   1.000E+00   0.1076   0.0036   8.648E-16   7.94274403E-02   2.85431752E-03
    8030          8030     0.0057   1.000E+00   0.1076   0.0036   7.919E-16   7.94274446E-02   2.85433351E-03
    8031          8031     0.0057   1.000E+00   0.1076   0.0036   8.303E-16   7.94274487E-02   2.85434951E-03
    8032          8032     0.0057   1.000E+00   0.1076   0.0036   9.749E-16   7.94274528E-02   2.85436550E-03
    8033          8033     0.0057   1.000E+00   0.1076   0.0036   9.447E-16   7.94274569E-02   2.85438149E-03
    8034          8034     0.0057   1.000E+00   0.1076   0.0036   9.759E-16   7.94274609E-02   2.85439748E-03
    8035          8035     0.0057   1.000E+00   0.1076   0.0036   8.498E-16   7.94274649E-02   2.85441347E-03
    8036          8036     0.0057   1.000E+00   0.1076   0.0036   9.324E-16   7.94274688E-02   2.85442945E-03
    8037          8037     0.0057   1.000E+00   0.1076   0.0036   9.034E-16   7.94274727E-02   2.85444544E-03
    8038          8038     0.0057   1.000E+00   0.1076   0.0036   1.132E-15   7.94274765E-02   2.85446142E-03
    8039          8039     0.0057   1.000E+00   0.1076   0.0036   8.367E-16   7.94274803E-02   2.85447740E-03
    8040          8040     0.0058   1.000E+00   0.1076   0.0036   1.058E-15   7.94274841E-02   2.85449338E-03
    8041          8041     0.0057   1.000E+00   0.1076   0.0036   7.587E-16   7.94274878E-02   2.85450935E-03
    8042          8042     0.0057   1.000E+00   0.1076   0.0036   8.415E-16   7.94274914E-02   2.85452533E-03
    8043          8043     0.0057   1.000E+00   0.1076   0.0036   9.324E-16   7.94274950E-02   2.85454130E-03
    8044          8044     0.0057   1.000E+00   0.1076   0.0036   8.607E-16   7.94274986E-02   2.85455728E-03
    8045          8045     0.0057   1.000E+00   0.1076   0.0036   9.363E-16   7.94275021E-02   2.85457325E-03
    8046          8046     0.0057   1.000E+00   0.1076   0.0036   9.864E-16   7.94275056E-02   2.85458922E-03
    8047          8047     0.0057   1.000E+00   0.1076   0.0036   8.667E-16   7.94275090E-02   2.85460519E-03
    8048          8048     0.0057   1.000E+00   0.1076   0.0036   8.386E-16   7.94275124E-02   2.85462115E-03
    8049          8049     0.0057   1.000E+00   0.1076   0.0036   9.681E-16   7.94275157E-02   2.85463712E-03
    8050          8050     0.0057   1.000E+00   0.1076   0.0036   9.411E-16   7.94275190E-02   2.85465308E-03
    8051          8051     0.0057   1.000E+00   0.1076   0.0036   9.133E-16   7.94275222E-02   2.85466905E-03
    8052          8052     0.0057   1.000E+00   0.1076   0.0036   8.822E-16   7.94275254E-02   2.85468501E-03
    8053          8053     0.0057   1.000E+00   0.1076   0.0036   7.593E-16   7.94275286E-02   2.85470097E-03
    8054          8054     0.0057   1.000E+00   0.1076   0.0036   8.139E-16   7.94275317E-02   2.85471692E-03
    8055          8055     0.0057   1.000E+00   0.1076   0.0036   1.002E-15   7.94275347E-02   2.85473288E-03
    8056          8056     0.0058   1.000E+00   0.1077   0.0036   8.375E-16   7.94275377E-02   2.85474883E-03
    8057          8057     0.0057   1.000E+00   0.1077   0.0036   8.944E-16   7.94275407E-02   2.85476479E-03
    8058          8058     0.0057   1.000E+00   0.1077   0.0036   8.664E-16   7.94275436E-02   2.85478074E-03
    8059          8059     0.0057   1.000E+00   0.1077   0.0036   8.720E-16   7.94275465E-02   2.85479668E-03
    8060          8060     0.0057   1.000E+00   0.1077   0.0036   8.809E-16   7.94275493E-02   2.85481263E-03
    8061          8061     0.0057   1.000E+00   0.1077   0.0036   8.507E-16   7.94275521E-02   2.85482858E-03
    8062          8062     0.0057   1.000E+00   0.1077   0.0036   9.792E-16   7.94275548E-02   2.85484452E-03
    8063          8063     0.0057   1.000E+00   0.1077   0.0036   8.783E-16   7.94275575E-02   2.85486046E-03
    8064          8064     0.0057   1.000E+00   0.1077   0.0036   9.192E-16   7.94275602E-02   2.85487640E-03
    8065          8065     0.0057   1.000E+00   0.1077   0.0036   9.211E-16   7.94275627E-02   2.85489233E-03
    8066          8066     0.0058   1.000E+00   0.1077   0.0036   8.830E-16   7.94275653E-02   2.85490826E-03
    8067          8067     0.0057   1.000E+00   0.1077   0.0036   8.765E-16   7.94275678E-02   2.85492419E-03
    8068          8068     0.0057   1.000E+00   0.1077   0.0036   9.987E-16   7.94275703E-02   2.85494012E-03
    8069          8069     0.0057   1.000E+00   0.1077   0.0036   8.733E-16   7.94275727E-02   2.85495605E-03
    8070          8070     0.0058   1.000E+00   0.1077   0.0036   9.112E-16   7.94275750E-02   2.85497197E-03
    8071          8071     0.0057   1.000E+00   0.1077   0.0036   8.644E-16   7.94275773E-02   2.85498789E-03
    8072          8072     0.0057   1.000E+00   0.1077   0.0036   8.426E-16   7.94275796E-02   2.85500381E-03
    8073          8073     0.0058   1.000E+00   0.1077   0.0036   7.388E-16   7.94275818E-02   2.85501973E-03
    8074          8074     0.0057   1.000E+00   0.1077   0.0036   9.439E-16   7.94275840E-02   2.85503564E-03
    8075          8075     0.0057   1.000E+00   0.1077   0.0036   9.878E-16   7.94275862E-02   2.85505155E-03
    8076          8076     0.0057   1.000E+00   0.1077   0.0036   8.542E-16   7.94275882E-02   2.85506746E-03
    8077          8077     0.0057   1.000E+00   0.1077   0.0036   8.785E-16   7.94275903E-02   2.85508337E-03
    8078          8078     0.0057   1.000E+00   0.1077   0.0036   8.618E-16   7.94275923E-02   2.85509927E-03
    8079          8079     0.0057   1.000E+00   0.1076   0.0036   8.621E-16   7.94275942E-02   2.85511517E-03
    8080          8080     0.0057   1.000E+00   0.1076   0.0036   7.281E-16   7.94275961E-02   2.85513107E-03
    8081          8081     0.0057   1.000E+00   0.1076   0.0036   7.786E-16   7.94275980E-02   2.85514697E-03
    8082          8082     0.0057   1.000E+00   0.1076   0.0036   9.196E-16   7.94275998E-02   2.85516286E-03
    8083          8083     0.0057   1.000E+00   0.1076   0.0036   7.993E-16   7.94276016E-02   2.85517875E-03
    8084          8084     0.0057   1.000E+00   0.1076   0.0036   7.977E-16   7.94276033E-02   2.85519464E-03
    8085          8085     0.0057   1.000E+00   0.1076   0.0036   8.443E-16   7.94276050E-02   2.85521053E-03
    8086          8086     0.0057   1.000E+00   0.1076   0.0036   8.890E-16   7.94276066E-02   2.85522642E-03
    8087          8087     0.0057   1.000E+00   0.1076   0.0036   8.756E-16   7.94276082E-02   2.85524230E-03
    8088          8088     0.0057   1.000E+00   0.1076   0.0036   8.176E-16   7.94276097E-02   2.85525818E-03
    8089          8089     0.0057   1.000E+00   0.1076   0.0036   8.041E-16   7.94276112E-02   2.85527406E-03
    8090          8090     0.0057   1.000E+00   0.1076   0.0036   9.877E-16   7.94276126E-02   2.85528994E-03
    8091          8091     0.0057   1.000E+00   0.1076   0.0036   9.958E-16   7.94276140E-02   2.85530582E-03
    8092          8092     0.0057   1.000E+00   0.1076   0.0036   8.879E-16   7.94276154E-02   2.85532169E-03
    8093          8093     0.0058   1.000E+00   0.1076   0.0036   9.427E-16   7.94276167E-02   2.85533757E-03
    8094          8094     0.0057   1.000E+00   0.1076   0.0036   1.029E-15   7.94276180E-02   2.85535344E-03
    8095          8095     0.0057   1.000E+00   0.1076   0.0036   9.509E-16   7.94276192E-02   2.85536931E-03
    8096          8096     0.0057   1.000E+00   0.1076   0.0036   8.281E-16   7.94276203E-02   2.85538518E-03
    8097          8097     0.0057   1.000E+00   0.1076   0.0036   9.082E-16   7.94276215E-02   2.85540105E-03
    8098          8098     0.0057   1.000E+00   0.1076   0.0036   8.264E-16   7.94276225E-02   2.85541691E-03
    8099          8099     0.0057   1.000E+00   0.1076   0.0036   8.701E-16   7.94276236E-02   2.85543278E-03
    8100          8100     0.0057   1.000E+00   0.1076   0.0036   7.913E-16   7.94276245E-02   2.85544864E-03
    8101          8101     0.0057   1.000E+00   0.1076   0.0036   8.857E-16   7.94276255E-02   2.85546450E-03
    8102          8102     0.0057   1.000E+00   0.1076   0.0036   8.927E-16   7.94276264E-02   2.85548036E-03
    8103          8103     0.0058   1.000E+00   0.1076   0.0036   8.369E-16   7.94276272E-02   2.85549622E-03
    8104          8104     0.0057   1.000E+00   0.1076   0.0036   8.848E-16   7.94276280E-02   2.85551207E-03
    8105          8105     0.0057   1.000E+00   0.1076   0.0036   9.615E-16   7.94276288E-02   2.85552793E-03
    8106          8106     0.0057   1.000E+00   0.1076   0.0036   7.888E-16   7.94276295E-02   2.85554378E-03
    8107          8107     0.0057   1.000E+00   0.1076   0.0036   1.038E-15   7.94276301E-02   2.85555963E-03
    8108          8108     0.0057   1.000E+00   0.1076   0.0036   9.433E-16   7.94276308E-02   2.85557548E-03
    8109          8109     0.0058   1.000E+00   0.1076   0.0036   8.407E-16   7.94276313E-02   2.85559133E-03
    8110          8110     0.0058   1.000E+00   0.1076   0.0036   9.187E-16   7.94276318E-02   2.85560718E-03
    8111          8111     0.0057   1.000E+00   0.1076   0.0036   8.693E-16   7.94276323E-02   2.85562302E-03
    8112          8112     0.0057   1.000E+00   0.1077   0.0036   7.822E-16   7.94276328E-02   2.85563886E-03
    8113          8113     0.0057   1.000E+00   0.1077   0.0036   7.912E-16   7.94276331E-02   2.85565470E-03
    8114          8114     0.0057   1.000E+00   0.1077   0.0036   8.376E-16   7.94276335E-02   2.85567054E-03
    8115          8115     0.0057   1.000E+00   0.1077   0.0036   7.519E-16   7.94276338E-02   2.85568637E-03
    8116          8116     0.0057   1.000E+00   0.1077   0.0036   8.873E-16   7.94276340E-02   2.85570221E-03
    8117          8117     0.0057   1.000E+00   0.1077   0.0036   8.670E-16   7.94276342E-02   2.85571804E-03
    8118          8118     0.0057   1.000E+00   0.1077   0.0036   8.842E-16   7.94276344E-02   2.85573387E-03
    8119          8119     0.0057   1.000E+00   0.1077   0.0036   8.431E-16   7.94276345E-02   2.85574969E-03
    8120          8120     0.0057   1.000E+00   0.1077   0.0036   8.786E-16   7.94276345E-02   2.85576552E-03
    8121          8121     0.0057   1.000E+00   0.1077   0.0036   9.592E-16   7.94276346E-02   2.85578134E-03
    8122          8122     0.0057   1.000E+00   0.1077   0.0036   8.851E-16   7.94276345E-02   2.85579716E-03
    8123          8123     0.0057   1.000E+00   0.1077   0.0036   8.504E-16   7.94276344E-02   2.85581297E-03
    8124          8124     0.0058   1.000E+00   0.1077   0.0036   8.913E-16   7.94276343E-02   2.85582879E-03
    8125          8125     0.0057   1.000E+00   0.1077   0.0036   8.265E-16   7.94276342E-02   2.85584460E-03
    8126          8126     0.0057   1.000E+00   0.1077   0.0036   8.165E-16   7.94276339E-02   2.85586041E-03
    8127          8127     0.0057   1.000E+00   0.1077   0.0036   9.685E-16   7.94276337E-02   2.85587621E-03
    8128          8128     0.0057   1.000E+00   0.1077   0.0036   1.007E-15   7.94276334E-02   2.85589202E-03
    8129          8129     0.0057   1.000E+00   0.1077   0.0036   8.476E-16   7.94276330E-02   2.85590782E-03
    8130          8130     0.0058   1.000E+00   0.1077   0.0036   8.071E-16   7.94276326E-02   2.85592362E-03
    8131          8131     0.0058   1.000E+00   0.1077   0.0036   8.719E-16   7.94276322E-02   2.85593941E-03
    8132          8132     0.0057   1.000E+00   0.1077   0.0036   9.241E-16   7.94276317E-02   2.85595521E-03
    8133          8133     0.0057   1.000E+00   0.1077   0.0036   9.644E-16   7.94276312E-02   2.85597100E-03
    8134          8134     0.0057   1.000E+00   0.1077   0.0036   7.883E-16   7.94276306E-02   2.85598679E-03
    8135          8135     0.0057   1.000E+00   0.1077   0.0036   9.048E-16   7.94276299E-02   2.85600258E-03
    8136          8136     0.0057   1.000E+00   0.1077   0.0036   8.405E-16   7.94276293E-02   2.85601836E-03
